catalog_id	child_asset_type	child_uid	content_date	download_date	lang_id	lang_manual	parent_uid	rel_pos	status_in_corpus	topic	unwrapped_md5	url	version	wrapped_md5
LDC2018E53	.jpg.ldcc	IC001NVTV	n/a	2018-07-18	n/a	n/a	IC001NVSH	1.0	present	n/a	7ef443cd27b13423d00476adc1523f39	https://gdb.voanews.com/6EB4D693-A22E-43C7-BB46-628A9C26F658_cx0_cy14_cw0_w1200_r1_s.jpg	V1.0	6b6eec51e136855eeec9311828c7e5b0
LDC2018E53	.jpg.ldcc	IC001NVTR	n/a	2018-07-18	n/a	n/a	IC001NVSH	2.0	present	n/a	2770cb66fb7a6c98d1d82a87ff6ee799	https://gdb.voanews.com/6EB4D693-A22E-43C7-BB46-628A9C26F658_cx0_cy14_cw0_w250_r1_s.jpg	V1.0	5bf24c8fdd3499600f84788c3a162254
LDC2018E53	.jpg.ldcc	IC001NWE1	n/a	2018-07-18	n/a	n/a	IC001NWD4	1.0	present	n/a	4ac830b830b3d5ed956143d10e3d35a4	https://gdb.voanews.com/A69703FB-A232-4AA2-B310-E41C52E603CA_w1200_r1_s.jpg	V1.0	d766b49781af42dabd2e4f411fed95f7
LDC2018E53	.jpg.ldcc	IC001NWTR	n/a	2018-07-18	n/a	n/a	IC001NWSK	1.0	present	n/a	9ab4b69bd09097885a590a977786c72e	https://gdb.voanews.com/16EB4F04-9C2D-495B-849F-EF5CCD8779B8_w1200_r1_s.jpg	V1.0	92f14a95880c62b77410ff5a4ddba3cf
LDC2018E53	.jpg.ldcc	IC001NWTF	n/a	2018-07-18	n/a	n/a	IC001NWSK	2.0	present	n/a	c73443718ef8652b8297069a4071698a	https://gdb.voanews.com/409785A3-D021-490A-A706-02DA2214F912_w250_r1_s.jpg	V1.0	61898fbb92becb982be9adab85e8295a
LDC2018E53	.jpg.ldcc	IC001NX9V	n/a	2018-07-18	n/a	n/a	IC001NX8L	1.0	present	n/a	01fb2f32474a64c6fb9390fdadd2cb64	https://gdb.voanews.com/9A080594-3EB9-41BF-B800-032E42963E2A_w1200_r1_s.jpg	V1.0	344ea9ab6f4ff74d116bb1675c1bd1c7
LDC2018E53	.jpg.ldcc	IC001NX9N	n/a	2018-07-18	n/a	n/a	IC001NX8L	2.0	present	n/a	fe970ed423603300c9135a4be969f8e0	https://gdb.voanews.com/78147432-2135-46C2-BD55-B1F73D2496F2_w250_r1_s.jpg	V1.0	95f392cbbaa7da77a7e220bd610414f1
LDC2018E53	.jpg.ldcc	IC001NXPF	n/a	2018-07-18	n/a	n/a	IC001NXOC	1.0	present	n/a	b62b3b8014a5c7837e5a590beac3dc45	https://gdb.voanews.com/036B1BF4-4AD8-4E48-B71E-BF3C7702F89D_cx0_cy10_cw0_w1200_r1_s.jpg	V1.0	ec1ccd52404c5a858cccf542782ea769
LDC2018E53	.jpg.ldcc	IC001NXPC	n/a	2018-07-18	n/a	n/a	IC001NXOC	2.0	present	n/a	b1daaa8ff202f6d9ab53b8bd5d3e4c8b	https://gdb.voanews.com/7FFBF816-7520-40E8-9CCA-2BEC7715567C_cx0_cy5_cw0_w250_r1_s.jpg	V1.0	bad9840d98fd6f4b5105f0539b1f1153
LDC2018E53	.jpg.ldcc	IC001NYKL	n/a	2018-07-18	n/a	n/a	IC001NYIV	1.0	present	n/a	5b219801982924076a853a0ec2aa91c4	https://gdb.voanews.com/539BFBC6-CA53-49D0-8043-CF657285EEB2_w1200_r1_s.jpg	V1.0	45f2132fbedc310249ff68fac8952dfb
LDC2018E53	.jpg.ldcc	IC001NYK7	n/a	2018-07-18	n/a	n/a	IC001NYIV	2.0	present	n/a	80bf35984b129fd9462015a298fc89b8	https://gdb.voanews.com/539BFBC6-CA53-49D0-8043-CF657285EEB2_w250_r1_s.jpg	V1.0	c6ed3629706948034a9c1ef045a6a6a8
LDC2018E53	.jpg.ldcc	IC001NZ01	n/a	2018-07-18	n/a	n/a	IC001NYYR	1.0	present	n/a	3dbccd5e9c43c491da0cb07741d38135	https://gdb.voanews.com/A4828006-4CB8-4077-99B5-533853FD5C8F_w1200_r1_s.jpg	V1.0	148e3f4657c4f2f4ac950f69587c5846
LDC2018E53	.jpg.ldcc	IC001NYZP	n/a	2018-07-18	n/a	n/a	IC001NYYR	2.0	present	n/a	3597c5b35c5761fa7fab8549ff8cb2c8	https://gdb.voanews.com/A4C7D293-9B4B-4836-A230-3970256827BF_w250_r1_s.jpg	V1.0	7b6e81a3ad52ffc01b4c2db2ebd94349
LDC2018E53	.jpg.ldcc	IC001NZP0	n/a	2018-07-18	n/a	n/a	IC001NZNS	1.0	present	n/a	33b71bb4aa2ace7c4f4825fa4ccbc6a7	https://gdb.voanews.com/6367D9A4-D3A2-4700-8568-BB013757CE40_w1200_r1_s.jpg	V1.0	73a249033a298751c3140d3d59a5b0e8
LDC2018E53	.jpg.ldcc	IC001NZOM	n/a	2018-07-18	n/a	n/a	IC001NZNS	2.0	present	n/a	27f05d2e5ec132ee31503622298ac3d7	https://gdb.voanews.com/6367D9A4-D3A2-4700-8568-BB013757CE40_w250_r1_s.jpg	V1.0	373e2a2675d2072df67f3ab292be68dc
LDC2018E53	.jpg.ldcc	IC001O16P	n/a	2018-07-18	n/a	n/a	IC001O15L	1.0	present	n/a	5137b68f6a04b3759d4d56fcd8f44cd7	https://gdb.voanews.com/F207DDA8-E3EA-44A9-A5A1-58F3725E5454_w1200_r1_s.jpg	V1.0	13460ca7989e07c7722d9f7bf91cda57
LDC2018E53	.jpg.ldcc	IC001O16B	n/a	2018-07-18	n/a	n/a	IC001O15L	2.0	present	n/a	1563f321067c631edf64733ab6c9ffc6	https://gdb.voanews.com/F207DDA8-E3EA-44A9-A5A1-58F3725E5454_w250_r1_s.jpg	V1.0	463988f7153aec59489f6603292b7e05
LDC2018E53	.jpg.ldcc	IC001O1QF	n/a	2018-07-18	n/a	n/a	IC001O1NV	1.0	present	n/a	45713310fd827ef5f7f3e08b15442a2d	https://gdb.voanews.com/E4EBAD55-4E56-4B37-86DB-9A18B60F4A6B_w1200_r1_s.jpg	V1.0	9e214b95d3bf774bc921025250c0eb15
LDC2018E53	.jpg.ldcc	IC001O1PX	n/a	2018-07-18	n/a	n/a	IC001O1NV	2.0	present	n/a	b4c2369f3e503732d7d7c6cb0c619ad6	https://gdb.voanews.com/E4EBAD55-4E56-4B37-86DB-9A18B60F4A6B_w250_r1_s.jpg	V1.0	e7e624f02fded133944a588b810ad660
LDC2018E53	.jpg.ldcc	IC001O1Q0	n/a	2018-07-18	n/a	n/a	IC001O1NV	3.0	present	n/a	f027badea460b052a45c43b666867754	https://gdb.voanews.com/213735C8-2098-4EB4-828C-C4A81FC7CF03_w250_r1_s.jpg	V1.0	9bf5121d48d4abac66d06d60daf1b3e6
LDC2018E53	.jpg.ldcc	IC001O25Y	n/a	2018-07-18	n/a	n/a	IC001O246	1.0	present	n/a	e14ec4b9d7e31aa1d6cd60f9f698ef9b	https://gdb.voanews.com/95F3E823-185F-465D-9867-0FBA932F0B90_w1200_r1_s.jpg	V1.0	2a9334266141d07224cd207198dd05f7
LDC2018E53	.jpg.ldcc	IC001O25N	n/a	2018-07-18	n/a	n/a	IC001O246	2.0	present	n/a	19b2278f870aea302b85b9500a03fba4	https://gdb.voanews.com/95F3E823-185F-465D-9867-0FBA932F0B90_w250_r1_s.jpg	V1.0	8d78338514cdabb2ac79ddd369328221
LDC2018E53	.jpg.ldcc	IC001O39B	n/a	2018-07-18	n/a	n/a	IC001O38C	1.0	present	n/a	1abf3bf8a2ae438ba0f4f6a17b7732af	https://gdb.voanews.com/15B9106D-B224-44A0-A072-40596B9DC609_cx0_cy4_cw0_w1200_r1_s.jpg	V1.0	0b0d52698123301e2976daee2b80dcc3
LDC2018E53	.mp3.ldcc	IC001O38M	n/a	2018-07-18	n/a	n/a	IC001O38C	2.0	present	n/a	80f51c2734ad68fcd3f2bf1a9a31eba9	https://av.voanews.com/clips/ENGL/2014/07/11/7d5e0679-5a0a-4012-af7c-0390209563d2.mp3	V1.0	a01c1a9e2340c0c3549d5b87e1e69809
LDC2018E53	.jpg.ldcc	IC001O458	n/a	2018-07-18	n/a	n/a	IC001O44Q	1.0	present	n/a	083fe65291d3945719c322cecefd5e20	https://gdb.voanews.com/8186E1E8-0575-411F-BA04-045118835FEE_cx0_cy7_cw0_w1200_r1_s.jpg	V1.0	8a7cb61533feced420cf4c6f0719e6c2
LDC2018E53	.jpg.ldcc	IC001O457	n/a	2018-07-18	n/a	n/a	IC001O44Q	2.0	present	n/a	48d2ea8b0d084de3450011fe1050098e	https://gdb.voanews.com/8186E1E8-0575-411F-BA04-045118835FEE_cx0_cy8_cw0_w250_r1_s.jpg	V1.0	06eb6433ab07211e56e954edc977f8fb
LDC2018E53	.jpg.ldcc	IC001O4F1	n/a	2018-07-18	n/a	n/a	IC001O4EL	1.0	present	n/a	7bab12b46b9d5b58f9451b796b76c801	https://gdb.voanews.com/B01F6EBC-2458-4B42-9550-9DFB3A3FA8C1_cx0_cy21_cw0_w1200_r1_s.jpg	V1.0	b500c7b33f46080e3b099041b33caa48
LDC2018E53	.jpg.ldcc	IC001O4F0	n/a	2018-07-18	n/a	n/a	IC001O4EL	2.0	present	n/a	cf99f41d4d314305e9e0153fb3149356	https://gdb.voanews.com/B01F6EBC-2458-4B42-9550-9DFB3A3FA8C1_cx0_cy21_cw0_w250_r1_s.jpg	V1.0	b5f13645d0ac5d82c1b5d34f8fab4108
LDC2018E53	.jpg.ldcc	IC001O5YJ	n/a	2018-07-19	n/a	n/a	IC001O5XO	1.0	present	n/a	69c4521209733e7fa93875ebb1afe25c	https://gdb.voanews.com/71440B7C-B85F-48CB-BC8E-FC2D6F0639AE_cx3_cy6_cw91_w1200_r1_s.jpg	V1.0	fe9689e350a579b8ae392f8d31cf4eb4
LDC2018E53	.jpg.ldcc	IC001O5YG	n/a	2018-07-19	n/a	n/a	IC001O5XO	2.0	present	n/a	27e8e7d566d4fc6c82444f5bdd9db408	https://gdb.voanews.com/71440B7C-B85F-48CB-BC8E-FC2D6F0639AE_cx3_cy6_cw91_w250_r1_s.jpg	V1.0	d1f653020c51baf1c2aa103b71258e26
LDC2018E53	.jpg.ldcc	IC001O6O6	n/a	2018-07-19	n/a	n/a	IC001O6N5	1.0	present	n/a	f79707c0872a326bba20fb442980e10b	https://gdb.voanews.com/6116045B-C007-4232-886E-620F6940E810_w1200_r1_s.jpg	V1.0	c79d8736951664a96e2470e72941beab
LDC2018E53	.jpg.ldcc	IC001O6O2	n/a	2018-07-19	n/a	n/a	IC001O6N5	2.0	present	n/a	bddcb2ec9b66e999dad494cad9cd6b65	https://gdb.voanews.com/04263328-4229-4F7C-B810-40B71AAC08AA_w250_r1_s.jpg	V1.0	4ca544f1eccd0ed50c1d82a416599589
LDC2018E53	.jpg.ldcc	IC001O7A1	n/a	2018-07-19	n/a	n/a	IC001O78I	1.0	present	n/a	4bb399b13237a5d591faa3f9aa8950f1	https://gdb.voanews.com/39D5ACAF-EAA0-4512-B9D3-9623A1273333_cx0_cy4_cw0_w1200_r1_s.jpg	V1.0	8a584cbbc956c68334873b3dc8985121
LDC2018E53	.jpg.ldcc	IC001O79X	n/a	2018-07-19	n/a	n/a	IC001O78I	2.0	present	n/a	c8359b31af91044a5ab0a6015466901d	https://gdb.voanews.com/39D5ACAF-EAA0-4512-B9D3-9623A1273333_cx0_cy6_cw0_w250_r1_s.jpg	V1.0	b8ff6eef5948e84454eb9e88a0ac5bba
LDC2018E53	.jpg.ldcc	IC001O7VH	n/a	2018-07-19	n/a	n/a	IC001O7U3	1.0	present	n/a	b482a9a89a63270ceb5c3701409a6fcb	https://gdb.voanews.com/55CEC2A5-BC7B-4F6B-8ACB-3EC20853BACD_cx0_cy3_cw0_w1200_r1_s.jpg	V1.0	f6c210caeeeca3a708dcdc9e1b968fb1
LDC2018E53	.jpg.ldcc	IC001O7VD	n/a	2018-07-19	n/a	n/a	IC001O7U3	2.0	present	n/a	f5579269e1fe90f7ed4d96853465bdc1	https://gdb.voanews.com/55CEC2A5-BC7B-4F6B-8ACB-3EC20853BACD_cx0_cy3_cw0_w250_r1_s.jpg	V1.0	db98e02d64ea893bb212708b299e352d
LDC2018E53	.jpg.ldcc	IC001O914	n/a	2018-07-19	n/a	n/a	IC001O8XR	1.0	present	n/a	6bd518223baf7a1895fc4f7fa99a85a8	https://gdb.voanews.com/5f2e14a8-7cbc-4ff7-aed4-48b5d2b88719_tv_w1200_r1_s.jpg	V1.0	6f641052c018b3f88caff0eabb4f6c92
LDC2018E53	.mp4.ldcc	IC001O8YB	n/a	2018-07-19	n/a	n/a	IC001O8XR	2.0	present	n/a	c518b613db2dcbe7f2cfd22a952c367f	https://av.voanews.com/Videoroot/Pangeavideo/2015/06/5/5f/5f2e14a8-7cbc-4ff7-aed4-48b5d2b88719.mp4	V1.0	601da56e8010bc4ae62d5646835a13cb
LDC2018E53	.jpg.ldcc	IC001O911	n/a	2018-07-19	n/a	n/a	IC001O8XR	3.0	present	n/a	11eaf2e3626f34bc7cdff90fdfad55ea	https://gdb.voanews.com/5f2e14a8-7cbc-4ff7-aed4-48b5d2b88719_tv_w250_r1.jpg	V1.0	4aa5cbcdeebdb603d69fbbebf65bb0f9
LDC2018E53	.mp4.ldcc	IC001O90U	n/a	2018-07-19	n/a	n/a	IC001O8XR	4.0	present	n/a	2bd8714b6b408eb84f7f205bf4de46f8	https://av.voanews.com/Videoroot/Pangeavideo/2015/06/5/5f/5f2e14a8-7cbc-4ff7-aed4-48b5d2b88719_mobile.mp4	V1.0	a6360515e6b3071fbc66bdd7516b9c98
LDC2018E53	.mp4.ldcc	IC001O90J	n/a	2018-07-19	n/a	n/a	IC001O8XR	5.0	present	n/a	8c330288825f5061a0b42a345d41c243	https://av.voanews.com/Videoroot/Pangeavideo/2015/06/5/5f/5f2e14a8-7cbc-4ff7-aed4-48b5d2b88719_hq.mp4	V1.0	cc245b960d1bb599d3deba2068089848
LDC2018E53	.jpg.ldcc	IC001O9KW	n/a	2018-07-19	n/a	n/a	IC001O9K1	1.0	present	n/a	65940c80b0f5a857dbfb3add0d90f795	https://gdb.voanews.com/4219BE66-DF26-4541-B345-94769DB43247_cx0_cy53_cw0_w1200_r1_s.jpg	V1.0	d2fbc737761d7492ecce40603539a3d2
LDC2018E53	.jpg.ldcc	IC001O9KV	n/a	2018-07-19	n/a	n/a	IC001O9K1	2.0	present	n/a	b367606863a50f881534be0886ef4df3	https://gdb.voanews.com/4219BE66-DF26-4541-B345-94769DB43247_cx0_cy53_cw0_w250_r1_s.jpg	V1.0	a4b65d27ede700854c4b4dca24a9d9a4
LDC2018E53	.jpg.ldcc	IC001OAU0	n/a	2018-07-19	n/a	n/a	IC001OASC	1.0	present	n/a	ce843d936ac235dd962f96505c0ebbbe	https://gdb.voanews.com/8FA82F92-D2F7-42A2-8C83-129B91C4150A_cx14_cy12_cw82_w1200_r1_s.jpg	V1.0	b7562eb0352ac6fc9092817d837b9930
LDC2018E53	.jpg.ldcc	IC001OATW	n/a	2018-07-19	n/a	n/a	IC001OASC	2.0	present	n/a	526c96846fa1fedece38a8996931d8aa	https://gdb.voanews.com/8FA82F92-D2F7-42A2-8C83-129B91C4150A_cx14_cy12_cw82_w250_r1_s.jpg	V1.0	95c9e95d7d4d271a40dfa7558e8b4c10
LDC2018E53	.jpg.ldcc	IC001OATE	n/a	2018-07-19	n/a	n/a	IC001OASC	3.0	present	n/a	9bea0a4afb07020ab5078895ec01d0bc	https://gdb.voanews.com/C89369CF-8D52-486D-93A2-9CB6AA94171D_w250_r0_s.jpg	V1.0	6d9be6c7a8a9ce82584da8b22d5ba92f
LDC2018E53	.jpg.ldcc	IC001OATF	n/a	2018-07-19	n/a	n/a	IC001OASC	4.0	present	n/a	2fa6d78ed2f77ec74b781a2946516f6a	https://gdb.voanews.com/5993A41C-A05A-444E-AACD-6FBEA362D569_w250_r0_s.jpg	V1.0	b4e054abf5f8a3c1d0d2130dc2741f07
LDC2018E53	.jpg.ldcc	IC001OATG	n/a	2018-07-19	n/a	n/a	IC001OASC	5.0	present	n/a	a65bdd5b1b701392d94eaa2d4dd1d7c2	https://gdb.voanews.com/12894502-DA0C-407E-AB48-9136D1303CB1_w250_r0_s.jpg	V1.0	4514849dbb252290dee42cdf125c4ece
LDC2018E53	.jpg.ldcc	IC001OB58	n/a	2018-07-19	n/a	n/a	IC001OB3Y	1.0	present	n/a	1b2989d63f1d30f3ebb289bb9efc80a4	https://gdb.voanews.com/795C99C3-94E4-457F-B155-65C2FAAA670C_cx0_cy3_cw0_w1200_r1_s.jpg	V1.0	17fc6cb46e13beb65403dbca6355d958
LDC2018E53	.jpg.ldcc	IC001OB4N	n/a	2018-07-19	n/a	n/a	IC001OB3Y	2.0	present	n/a	e8a850eeb627f0fc4ccefbfda3ad9a26	https://gdb.voanews.com/BDFF0AEE-E7E5-49AB-B93B-C9A114863D37_w250_r1_s.jpg	V1.0	c031995a1f004133c446c4bb5ea8f17a
LDC2018E53	.jpg.ldcc	IC001OBHD	n/a	2018-07-19	n/a	n/a	IC001OBGA	1.0	present	n/a	653e025f3b06173fe5c12fb8bda61ccc	https://gdb.voanews.com/0D246987-5245-429C-BE60-8BB3F5559EBE_cx0_cy2_cw0_w1200_r1_s.jpg	V1.0	74a747879118278516a009a5be298d81
LDC2018E53	.jpg.ldcc	IC001OBHB	n/a	2018-07-19	n/a	n/a	IC001OBGA	2.0	present	n/a	c894083c28944b17db2f0c0bba16e5ae	https://gdb.voanews.com/0D246987-5245-429C-BE60-8BB3F5559EBE_cx0_cy4_cw0_w250_r1_s.jpg	V1.0	68d6623e6c57b289261c123dbdc2487c
LDC2018E53	.jpg.ldcc	IC001OBW3	n/a	2018-07-19	n/a	n/a	IC001OBUW	1.0	present	n/a	8301b395e26f524a3a9ba017508198d5	https://gdb.voanews.com/A3D0391C-B965-468D-91B3-0F0A896892DB_cx0_cy4_cw0_w1200_r1_s.jpg	V1.0	d9f26f6fa4e376d057fedca331cbef30
LDC2018E53	.jpg.ldcc	IC001OBVZ	n/a	2018-07-19	n/a	n/a	IC001OBUW	2.0	present	n/a	0df2090e10263a9bdfc907fee2dc3ccf	https://gdb.voanews.com/A3D0391C-B965-468D-91B3-0F0A896892DB_cx0_cy4_cw0_w250_r1_s.jpg	V1.0	5924b9d2a77a6e8bc0dd77111b240f18
LDC2018E53	.jpg.ldcc	IC001OCEZ	n/a	2018-07-19	n/a	n/a	IC001OCEA	1.0	present	n/a	a511183c6fb839b51955fb3d14a28838	https://gdb.voanews.com/CC0F5F0B-7DB3-47B9-9A4F-A0F85D7B4810_w1200_r1_s.jpg	V1.0	1ff62e1b37db2d15028cfa468fbe3a07
LDC2018E53	.jpg.ldcc	IC001OCWH	n/a	2018-07-19	n/a	n/a	IC001OCVI	1.0	present	n/a	19390c430bb820b616be7296f1d104d4	https://gdb.voanews.com/B09CCA0E-ABB9-4EEB-AA38-0CB638F9416B_cx0_cy6_cw0_w1200_r1_s.jpg	V1.0	8ee7a3f41c97681e05128d24e9320569
LDC2018E53	.jpg.ldcc	IC001OCWE	n/a	2018-07-19	n/a	n/a	IC001OCVI	2.0	present	n/a	0c09c72ef52f2380f65ab25c1ebd5c76	https://gdb.voanews.com/B09CCA0E-ABB9-4EEB-AA38-0CB638F9416B_cx0_cy8_cw0_w250_r1_s.jpg	V1.0	f6ab31a6ae3ff77b8e229ad5b05531e2
LDC2018E53	.jpg.ldcc	IC001ODKP	n/a	2018-07-19	n/a	n/a	IC001ODJF	1.0	present	n/a	1aaa052f984dae994bd2a92526e1731f	https://gdb.voanews.com/1DBDEBB2-7251-48A9-B523-BD89F1AAE364_w1200_r1_s.jpg	V1.0	c8077496e9189a1cd611ffe2205f5863
LDC2018E53	.jpg.ldcc	IC001ODKD	n/a	2018-07-19	n/a	n/a	IC001ODJF	2.0	present	n/a	6544b7afc5c37ff1294b22e28172d7ae	https://gdb.voanews.com/1DBDEBB2-7251-48A9-B523-BD89F1AAE364_w250_r1_s.jpg	V1.0	5b313244eebfce235c1b45875099ac45
LDC2018E53	.png.ldcc	IC001ODKG	n/a	2018-07-19	n/a	n/a	IC001ODJF	3.0	present	n/a	05252b45a006fe71ab11d8f8526efb14	https://gdb.voanews.com/4E805032-4D3A-4819-B8D3-A8C8DC6AF7F6_w250_r0_s.png	V1.0	13c0ef6be35c4725de8588f6ec6a062c
LDC2018E53	.jpg.ldcc	IC001OE2N	n/a	2018-07-19	n/a	n/a	IC001OE21	1.0	present	n/a	4657153adc5bceec7ca34bcd78abd1b8	https://gdb.voanews.com/ED4DC592-2F18-4DC6-A5A5-50AB83885F14_cx0_cy1_cw0_w1200_r1_s.jpg	V1.0	1e441ac925065ab9bfed4e6ce2e9e451
LDC2018E53	.jpg.ldcc	IC001OE2M	n/a	2018-07-19	n/a	n/a	IC001OE21	2.0	present	n/a	c7ac5a3df0a9e5293b338cf71ad0efcc	https://gdb.voanews.com/ED4DC592-2F18-4DC6-A5A5-50AB83885F14_cx0_cy1_cw0_w250_r1_s.jpg	V1.0	60049725822deb709cc4a01aecf0b800
LDC2018E53	.jpg.ldcc	IC001OE2A	n/a	2018-07-19	n/a	n/a	IC001OE21	3.0	present	n/a	9e1f8733751335471db1506821fcb8c0	https://gdb.voanews.com/6B3A1F42-B901-4A23-8766-F411A6DBA2A6_w250_r0_s.jpg	V1.0	252f1578fd3b263d1b3b3aa9f69350d6
LDC2018E53	.jpg.ldcc	IC001OE2B	n/a	2018-07-19	n/a	n/a	IC001OE21	4.0	present	n/a	ada49b80c3fff60cc80c0035ee4668c5	https://gdb.voanews.com/32ACBF20-3201-4609-AD5C-828B3EBBC244_w250_r0_s.jpg	V1.0	7439d054fe8d35d88d981d84b0aa1000
LDC2018E53	.jpg.ldcc	IC001OE2C	n/a	2018-07-19	n/a	n/a	IC001OE21	5.0	present	n/a	70f6ed04155191def112333715c7e240	https://gdb.voanews.com/25A011F7-F21F-4E59-9A7B-EFD71F9DCB44_w250_r0_s.jpg	V1.0	9b71cf660521cd64251ce540d6619f82
LDC2018E53	.jpg.ldcc	IC001OEFB	n/a	2018-07-19	n/a	n/a	IC001OEEJ	1.0	present	n/a	6664a7aa399dc3a6ecdaf2689690fcb1	https://gdb.voanews.com/36B97DA1-DF14-45E3-B2B6-84183C3121EE_cx0_cy9_cw0_w1200_r1_s.jpg	V1.0	23daec8b5a4aa8388a47091d41803e28
LDC2018E53	.jpg.ldcc	IC001OEFA	n/a	2018-07-19	n/a	n/a	IC001OEEJ	2.0	present	n/a	214319fd9899074b4a1a313d204de982	https://gdb.voanews.com/36B97DA1-DF14-45E3-B2B6-84183C3121EE_cx0_cy6_cw0_w250_r1_s.jpg	V1.0	ba451dbf2f422e29999c85a76b6d2879
LDC2018E53	.jpg.ldcc	IC001OEZX	n/a	2018-07-19	n/a	n/a	IC001OEYM	1.0	present	n/a	138c88bcc0736ab99202eab3a479e7a9	https://gdb.voanews.com/A5C0B2CA-63FE-4D62-AB87-1A887414983A_w1200_r1_s.jpg	V1.0	4ad5da58032ee1016875b5c9dc09b03d
LDC2018E53	.jpg.ldcc	IC001OEZQ	n/a	2018-07-19	n/a	n/a	IC001OEYM	2.0	present	n/a	10b84b417351f687d0ce04f9b5a274ae	https://gdb.voanews.com/A5C0B2CA-63FE-4D62-AB87-1A887414983A_w250_r1_s.jpg	V1.0	79238e69690def81330f5645dede574f
LDC2018E53	.jpg.ldcc	IC001N6XO	n/a	2018-07-18	n/a	n/a	IC001OFKF	1.0	present	n/a	b7a072dd954c76054fb36515a881a1b2	https://gdb.voanews.com/140462B1-1103-49C1-9274-DEBB58624178_w1200_r1_s.jpg	V1.0	3ca0b0eebc69657af9a702e357f0bb4a
LDC2018E53	.jpg.ldcc	IC001N6XJ	n/a	2018-07-18	n/a	n/a	IC001OFKF	2.0	present	n/a	1e56dbe55e52cd6647cad7ed307a7361	https://gdb.voanews.com/140462B1-1103-49C1-9274-DEBB58624178_w250_r1_s.jpg	V1.0	a9c2f114650bf01a0326af17b69fc27a
LDC2018E53	.jpg.ldcc	IC001OG2T	n/a	2018-07-19	n/a	n/a	IC001OG1K	1.0	present	n/a	b05d59b6298f48683709b64fcf94a637	https://gdb.voanews.com/98944FCD-450F-41AC-8892-DBA21CBC373E_w250_r1_s.jpg	V1.0	8fbabce50f81006ca5bae20bc9f561e2
LDC2018E53	.jpg.ldcc	IC001NYR5	n/a	2018-07-18	n/a	n/a	IC001OG88	1.0	present	n/a	29bf0e084a05b264bbcdd6d77ea93695	https://gdb.voanews.com/7400D457-A868-4482-A8A6-445CE820AAA9_w1200_r1_s.jpg	V1.0	fa6ab1821475a9cfe496a4b7e3ebca9b
LDC2018E53	.jpg.ldcc	IC001NYQQ	n/a	2018-07-18	n/a	n/a	IC001OG88	2.0	present	n/a	45e14b2453b76e6c37f19642aefbc21c	https://gdb.voanews.com/7400D457-A868-4482-A8A6-445CE820AAA9_w250_r1_s.jpg	V1.0	6adbf9de2901bae2586fe57151781cfe
LDC2018E53	.jpg.ldcc	IC001OH9Z	n/a	2018-07-19	n/a	n/a	IC001OH8T	1.0	present	n/a	77be7f9b9d44ec8b21f74cf0d7e5a9f1	https://gdb.voanews.com/7D33DAC2-C417-46CE-89F0-E3A6FDEA310A_cx0_cy5_cw0_w1200_r1_s.jpg	V1.0	0e50424690b3ce656769d1c8162c5d31
LDC2018E53	.jpg.ldcc	IC001OH9V	n/a	2018-07-19	n/a	n/a	IC001OH8T	2.0	present	n/a	f4a0c5f5908eb615ad6ad82fd1144724	https://gdb.voanews.com/7D33DAC2-C417-46CE-89F0-E3A6FDEA310A_cx0_cy7_cw0_w250_r1_s.jpg	V1.0	a13ce5bca54bc86c74f430cd616b8023
LDC2018E53	.jpg.ldcc	IC001OIM2	n/a	2018-07-19	n/a	n/a	IC001OIKY	1.0	present	n/a	711749a64a3c4c3983308567685e12fc	https://gdb.voanews.com/E861E125-7CE1-41F2-B33A-9EFBCC518DE0_cx0_cy3_cw0_w1200_r1_s.jpg	V1.0	af48b2dbf83a663a124e13939d5ebd41
LDC2018E53	.jpg.ldcc	IC001OIM1	n/a	2018-07-19	n/a	n/a	IC001OIKY	2.0	present	n/a	b284abf7022577fea21965bc184c3cdf	https://gdb.voanews.com/E861E125-7CE1-41F2-B33A-9EFBCC518DE0_cx0_cy3_cw0_w250_r1_s.jpg	V1.0	180fa5e4dd905b6891ee8b7b0ca60ba7
LDC2018E53	.jpg.ldcc	IC001OJDO	n/a	2018-07-19	n/a	n/a	IC001OJCK	1.0	present	n/a	584f4e5ed081307b2135f18b4c25e51c	https://gdb.voanews.com/5B59B1CC-3899-4FFB-B0D4-1DF4EB8B5A8A_w1200_r1_s.jpg	V1.0	bd1ceffd5f5360dcc834671cfdeaf5fd
LDC2018E53	.jpg.ldcc	IC001OJDJ	n/a	2018-07-19	n/a	n/a	IC001OJCK	2.0	present	n/a	2034cf4d1eaf9adfd4cfa52590e298ce	https://gdb.voanews.com/5B59B1CC-3899-4FFB-B0D4-1DF4EB8B5A8A_w250_r1_s.jpg	V1.0	5512619a294d378fafec4bce7533a356
LDC2018E53	.jpg.ldcc	IC001OK5V	n/a	2018-07-19	n/a	n/a	IC001OK4Q	1.0	present	n/a	673d3f0a5a5d919f252d40cd5d56109f	https://gdb.voanews.com/0E913A7D-997C-4444-A11C-68AE7CF19F1F_w1200_r1_s.jpg	V1.0	cfee2b965eece5bc11199f6cd78103d6
